Time,Conductivity_in (mS),Conductivity_in @25*C (microS),Temperature_in,Conductivity_out (mS),Conductivity_out @25*C (microS),Temperature_out
12:13:48,693.9,707.34,24,683.2,710.19,23
12:13:49,693.9,707.34,24,684,714.55,22.75
12:13:50,693.3,710.17,23.75,683.8,740.04,21
12:13:51,691.8,698.44,24.5,684.5,697.76,24
12:13:52,692.5,699.14,24.5,684.1,714.65,22.75
12:13:53,695.4,705.45,24.25,683.1,717.17,22.5
12:13:54,695.2,712.11,23.75,683.8,732.51,21.5
12:13:55,692.4,695.7,24.75,684,704.07,23.5
12:13:56,693.2,699.85,24.5,683.5,710.5,23
12:13:57,694.5,707.95,24,683.6,739.83,21
12:13:58,693.9,707.34,24,683.2,728.16,21.75
12:13:59,693.1,696.41,24.75,683.4,710.4,23
12:14:00,693.9,703.93,24.25,683.4,710.4,23
12:14:01,693.2,713.54,23.5,683.6,739.83,21
12:14:02,693.2,706.63,24,683.3,710.29,23
12:14:03,691.9,698.54,24.5,683.8,714.34,22.75
12:14:04,693.2,696.51,24.75,683.6,710.6,23
12:14:05,691.9,705.3,24,683.8,740.04,21
12:14:06,694,704.03,24.25,683.6,703.65,23.5
12:14:07,692.6,702.61,24.25,683.7,710.71,23
12:14:07,691.8,698.44,24.5,683.9,725.24,22
12:14:08,691.9,712.2,23.5,684.4,736.9,21.25
12:14:09,692.5,692.5,25,684.3,704.37,23.5
12:14:10,691.9,701.9,24.25,684.6,715.17,22.75
12:14:11,693.2,710.06,23.75,683.8,743.87,20.75
12:14:12,691.8,712.09,23.5,684.5,729.55,21.75
12:14:13,691.9,691.9,25,684.7,708.25,23.25
12:14:14,692.6,702.61,24.25,684.6,718.74,22.5
12:14:15,693.3,717.15,23.25,684.4,740.69,21
12:14:16,693.3,710.17,23.75,684.2,714.76,22.75
12:14:17,694.6,701.26,24.5,683.4,710.4,23
12:14:18,694,700.66,24.5,683.9,710.91,23
12:14:19,692,719.33,23,684.4,736.9,21.25
12:14:20,692.6,699.24,24.5,683.9,700.54,23.75
12:14:21,693.2,699.85,24.5,684.1,718.22,22.5
12:14:22,691.9,701.9,24.25,684.5,722.24,22.25
12:14:23,692.5,709.35,23.75,684.5,737.01,21.25
12:14:24,693.3,693.3,25,684.2,707.73,23.25
12:14:25,693.3,696.61,24.75,685.1,722.87,22.25
12:14:26,692.6,709.45,23.75,684.4,740.69,21
12:14:27,693.2,713.54,23.5,684.5,729.55,21.75
12:14:28,693.3,699.95,24.5,685,708.56,23.25
12:14:29,693.2,710.06,23.75,684.9,715.49,22.75
12:14:30,693.2,710.06,23.75,684.6,740.91,21
12:14:31,693.3,713.64,23.5,684.9,715.49,22.75
12:14:32,694.6,691.32,25.25,683.9,714.44,22.75
12:14:33,694.6,701.26,24.5,684.6,718.74,22.5
12:14:34,694,707.44,24,685.3,745.5,20.75
12:14:35,692.6,692.6,25,685,705.1,23.5
12:14:36,693.9,700.56,24.5,684.8,718.95,22.5
12:14:37,692.5,702.51,24.25,684.8,729.87,21.75
12:14:38,694.6,714.98,23.5,684,736.47,21.25
12:14:39,693.9,697.21,24.75,684.1,707.63,23.25
12:14:40,694,707.44,24,684.1,718.22,22.5
12:14:41,693.3,703.32,24.25,684.7,744.85,20.75
12:14:42,693.3,717.15,23.25,685.1,733.9,21.5
12:14:43,694.1,700.76,24.5,684.3,714.86,22.75
12:14:44,695.3,701.97,24.5,684.1,718.22,22.5
12:14:45,693.3,710.17,23.75,684.9,741.23,21
12:14:46,694,710.88,23.75,684.8,711.85,23
12:14:47,693.2,696.51,24.75,684.5,711.54,23
12:14:48,694,704.03,24.25,684.2,714.76,22.75
12:14:49,694.7,715.08,23.5,684.4,744.52,20.75
12:14:50,694.6,697.92,24.75,684.8,701.46,23.75
12:14:50,693.6,696.91,24.75,684.4,711.43,23
12:14:51,695.9,699.22,24.75,683.6,721.29,22.25
12:14:52,693.3,713.64,23.5,684.4,736.9,21.25
12:14:53,695.4,702.07,24.5,684.5,704.58,23.5
12:14:54,694,707.44,24,684.5,715.07,22.75
12:14:55,694.6,704.64,24.25,684.5,733.26,21.5
12:14:56,694.6,714.98,23.5,684.5,733.26,21.5
12:14:57,694.7,698.02,24.75,684.1,707.63,23.25
12:14:58,692,708.83,23.75,685.3,715.9,22.75
12:14:59,693.4,713.74,23.5,684.2,744.3,20.75
12:15:00,694,707.44,24,684.2,714.76,22.75
12:15:01,694.6,704.64,24.25,684.5,718.64,22.5
12:15:02,692.6,702.61,24.25,685.7,716.32,22.75
12:15:03,694.6,714.98,23.5,685,741.34,21
12:15:04,693.3,696.61,24.75,685,705.1,23.5
12:15:05,695.3,698.62,24.75,684.2,721.92,22.25
12:15:06,695.3,701.97,24.5,684.4,725.77,22
12:15:08,693.9,714.26,23.5,684.7,737.23,21.25
12:15:08,694,697.31,24.75,684.5,708.04,23.25
12:15:09,693.3,699.95,24.5,685,719.16,22.5
12:15:10,693.3,703.32,24.25,685.7,738.3,21.25
12:15:11,694.6,708.05,24,684.1,748.06,20.5
12:15:12,694,700.66,24.5,685.3,719.48,22.5
12:15:13,694.7,704.74,24.25,685.6,727.04,22
12:15:14,693.3,713.64,23.5,685.1,745.28,20.75
12:15:15,693.9,710.78,23.75,684.7,722.45,22.25
12:15:16,693.9,693.9,25,685.5,709.08,23.25
12:15:17,696,702.68,24.5,684.5,725.87,22
12:15:18,694.6,711.5,23.75,685.7,742.1,21
12:15:19,694,700.66,24.5,685.4,705.51,23.5
12:15:20,694,700.66,24.5,685.7,727.15,22
12:15:21,695.4,705.45,24.25,685.3,730.4,21.75
12:15:22,694,717.87,23.25,686.3,746.59,20.75
12:15:23,693.4,700.05,24.5,685.7,712.79,23
12:15:24,694,700.66,24.5,685.8,716.43,22.75
12:15:25,694.6,708.05,24,685.3,737.87,21.25
12:15:26,694,710.88,23.75,684.8,733.58,21.5
12:15:27,694,704.03,24.25,685.2,715.8,22.75
12:15:28,694.5,707.95,24,684.9,715.49,22.75
12:15:29,695.3,712.22,23.75,685,745.17,20.75
12:15:30,695.4,708.87,24,685.7,716.32,22.75
12:15:31,694.6,697.92,24.75,685.6,716.22,22.75
12:15:32,693.3,699.95,24.5,684.9,719.06,22.5
12:15:33,694,714.36,23.5,685,749.04,20.5
12:15:34,695.9,699.22,24.75,685.6,709.18,23.25
12:15:34,694.6,704.64,24.25,686.3,720.52,22.5
12:15:35,693.3,703.32,24.25,685.7,727.15,22
12:15:36,692.6,709.45,23.75,686.2,738.84,21.25
12:15:37,693.3,696.61,24.75,686,706.12,23.5
12:15:38,695.2,701.87,24.5,685.5,719.69,22.5
12:15:39,692.5,702.51,24.25,685.5,730.62,21.75
12:15:40,694.7,715.08,23.5,686.3,742.75,21
12:15:41,695.3,698.62,24.75,685.7,716.32,22.75
12:15:42,694,704.03,24.25,686.7,720.94,22.5
12:15:43,694,714.36,23.5,685.7,749.81,20.5
12:15:44,693.2,706.63,24,686.2,716.85,22.75
12:15:45,694.6,704.64,24.25,685.3,723.08,22.25
12:15:46,694.7,701.36,24.5,686.7,724.56,22.25
12:15:47,694.6,711.5,23.75,685.5,745.72,20.75
12:15:48,693.2,706.63,24,686.3,713.41,23
12:15:49,694.5,701.16,24.5,685.7,719.9,22.5
12:15:50,692.5,699.14,24.5,685.5,726.94,22
12:15:51,692.5,716.32,23.25,686.4,746.7,20.75
12:15:52,693.8,693.8,25,685.7,716.32,22.75
12:15:53,695.2,701.87,24.5,686.2,720.42,22.5
12:15:54,695.2,705.25,24.25,686.1,734.98,21.5
12:15:55,693.3,710.17,23.75,686.5,735.4,21.5
12:15:56,694.1,697.41,24.75,686.6,717.26,22.75
12:15:57,693.3,703.32,24.25,686.4,717.05,22.75
12:15:58,692.6,716.42,23.25,686.3,738.95,21.25
12:15:59,693.2,706.63,24,686,720.21,22.5
12:16:00,694,694,25,686.3,1307.24,0
12:16:01,693.2,706.63,24,686.7,1308,0
12:16:02,695.2,722.66,23,686.3,1307.24,0
12:16:03,695.2,698.52,24.75,685.8,1306.29,0
12:16:04,694.5,701.16,24.5,686.1,1306.86,0
12:16:05,695.1,705.15,24.25,686,1306.67,0
12:16:06,694.5,714.87,23.5,685.6,1305.9,0
12:16:07,695.2,698.52,24.75,685.6,1305.9,0
12:16:08,694.6,704.64,24.25,685.7,1306.1,0
12:16:09,695.2,712.11,23.75,685.2,1305.14,0
12:16:10,695.2,715.59,23.5,686.3,1307.24,0
12:16:11,695.1,698.42,24.75,685.1,1304.95,0
12:16:12,695.9,702.57,24.5,685.8,1306.29,0
12:16:13,694.5,711.4,23.75,685.9,1306.48,0
12:16:14,695.3,708.77,24,685.7,1306.1,0
12:16:15,693.9,697.21,24.75,686.2,1307.05,0
12:16:16,693.9,700.56,24.5,686.3,1307.24,0
12:16:17,695.1,715.49,23.5,685.7,1306.1,0
12:16:17,695.2,698.52,24.75,686.5,1307.62,0
12:16:18,694.4,701.06,24.5,685.6,1305.9,0
12:16:19,695.9,709.38,24,685.4,1305.52,0
12:16:20,695.9,716.32,23.5,685.5,1305.71,0
12:16:21,694.5,701.16,24.5,686.6,1307.81,0
12:16:22,695.1,705.15,24.25,686.2,1307.05,0
12:16:23,695.1,715.49,23.5,686,1306.67,0
12:16:24,693.9,707.34,24,686.1,1306.86,0
12:16:25,693.2,696.51,24.75,686.3,1307.24,0
12:16:26,693.1,706.52,24,685.9,1306.48,0
12:16:27,693.9,714.26,23.5,686.1,1306.86,0
12:16:28,694.4,707.85,24,685.3,1305.33,0
12:16:29,693.8,700.45,24.5,686.2,1307.05,0
12:16:30,695.1,705.15,24.25,685.9,1306.48,0
12:16:31,695.9,716.32,23.5,686.1,1306.86,0
12:16:32,695.1,701.77,24.5,685.2,1305.14,0
12:16:33,695.1,705.15,24.25,685.5,1305.71,0
12:16:34,695.2,698.52,24.75,686.1,1306.86,0
12:16:35,693.9,717.77,23.25,686.1,1306.86,0
12:16:36,695.2,695.2,25,685.2,1305.14,0
12:16:37,695.1,705.15,24.25,685,1304.76,0
12:16:38,695.2,708.66,24,685.1,1304.95,0
12:16:39,693.8,710.68,23.75,686,1306.67,0
12:16:40,694.5,694.5,25,685.9,1306.48,0
12:16:41,693.1,696.41,24.75,685.7,1306.1,0
12:16:42,694.4,711.29,23.75,685.4,1305.52,0
12:16:43,694.4,714.77,23.5,685.2,1305.14,0
12:16:44,695.2,695.2,25,685.5,1305.71,0
12:16:45,695.1,712.01,23.75,685.5,1305.71,0
12:16:46,693.8,714.15,23.5,686.1,1306.86,0
12:16:47,694.5,697.81,24.75,686.3,1307.24,0
12:16:48,694.5,701.16,24.5,686.3,1307.24,0
12:16:49,695.9,705.96,24.25,686.1,1306.86,0
12:16:50,693.9,714.26,23.5,685.7,1306.1,0
12:16:51,693.2,693.2,25,686.1,17.46,2040
12:16:52,693.2,703.22,24.25,685.9,1306.48,0
12:16:53,695.1,712.01,23.75,685.5,nan,nan
12:16:54,693.8,707.24,24,686.1,1306.86,0
12:16:55,695.1,698.42,24.75,685.7,1306.1,0
12:16:56,693.8,697.11,24.75,686.1,1306.86,0
12:16:57,693.8,714.15,23.5,685.6,1305.9,0
12:16:58,693.1,703.12,24.25,685.9,1306.48,0
12:16:59,693.9,703.93,24.25,686.1,1306.86,0
12:17:00,694.4,704.44,24.25,686.3,1307.24,0
12:17:01,695.2,715.59,23.5,685.2,1305.14,0
12:17:01,694.5,701.16,24.5,685.3,1305.33,0
12:17:03,695.8,702.47,24.5,685.4,1305.52,0
12:17:03,693.8,697.11,24.75,686.2,1307.05,0
12:17:04,693.2,717.04,23.25,685.3,1305.33,0
12:17:05,693.2,699.85,24.5,685.6,1305.9,0
12:17:06,693.9,714.26,23.5,686,1306.67,0
12:17:07,695.1,708.56,24,685.3,1305.33,0
12:17:08,695.2,712.11,23.75,685.8,1306.29,0
12:17:09,693.9,697.21,24.75,686,1306.67,0
12:17:10,694.4,704.44,24.25,684.7,1304.19,0
12:17:11,695.2,719.11,23.25,685.8,1306.29,0
12:17:12,695.1,708.56,24,686.2,nan,nan
12:17:13,694.6,694.6,25,686.5,nan,nan
12:17:14,693.2,706.63,24,686.5,nan,nan
12:17:15,695.9,719.83,23.25,686.5,1307.62,0
12:17:16,694.5,704.54,24.25,686.3,nan,nan
12:17:17,694.5,707.95,24,686.2,nan,nan
12:17:18,695.2,705.25,24.25,686.1,nan,nan
12:17:19,693.9,721.31,23,686,1306.67,0
12:17:20,694.4,697.71,24.75,685.5,1305.71,0
12:17:21,695.2,708.66,24,686.2,1307.05,0
12:17:22,695.9,709.38,24,686.1,1306.86,0
12:17:23,695.1,708.56,24,686.3,1307.24,0
12:17:24,693.9,697.21,24.75,686.5,1307.62,0
12:17:25,693.9,703.93,24.25,686.4,1307.43,0
12:17:26,694.6,708.05,24,686.4,1307.43,0
12:17:27,694.4,711.29,23.75,686,1306.67,0
12:17:28,695.2,701.87,24.5,685.5,1305.71,0
12:17:29,693.9,700.56,24.5,686.5,1307.62,0
12:17:30,693.1,716.94,23.25,686.3,1307.24,0
12:17:31,695.1,705.15,24.25,685.6,682.36,25.25
12:17:32,693.8,700.45,24.5,686.7,693.29,24.5
12:17:33,694.4,707.85,24,686,692.58,24.5
12:17:34,693.8,717.66,23.25,685.9,709.49,23.25
12:17:35,696.5,699.82,24.75,686.3,683.06,25.25
12:17:36,696.5,703.18,24.5,686.3,692.88,24.5
12:17:37,693.8,707.24,24,686.2,706.33,23.5
12:17:38,695.8,712.73,23.75,686.1,702.79,23.75
12:17:39,696.6,706.67,24.25,685.6,688.87,24.75
12:17:40,695.2,712.11,23.75,686,695.92,24.25
12:17:41,694.5,714.87,23.5,686.5,728,22
12:17:42,693.9,707.34,24,686.3,709.9,23.25
12:17:43,693.8,697.11,24.75,686.6,696.53,24.25
12:17:44,694.5,704.54,24.25,687.1,697.03,24.25
12:17:44,695.1,722.56,23,685.7,716.32,22.75
12:17:45,695.9,705.96,24.25,686,695.92,24.25
12:17:46,695.9,702.57,24.5,686.6,699.9,24
12:17:47,693.8,700.45,24.5,686.5,710.11,23.25
12:17:49,695.2,715.59,23.5,685.9,712.99,23
12:17:49,693.9,697.21,24.75,686.9,700.2,24
12:17:50,694.5,701.16,24.5,686.9,710.52,23.25
12:17:51,694.4,704.44,24.25,686.6,720.84,22.5
12:17:52,695.8,712.73,23.75,686.2,727.68,22
12:17:53,693.1,696.41,24.75,686.5,693.08,24.5
12:17:54,693.1,706.52,24,686.7,700,24
12:17:55,693.1,703.12,24.25,686,720.21,22.5
12:17:56,693.2,710.06,23.75,686.4,717.05,22.75
12:17:57,695.2,698.52,24.75,686.7,700,24
12:17:58,693.8,703.83,24.25,686.8,706.95,23.5
12:17:59,694.4,711.29,23.75,686.7,728.21,22
12:18:00,696.8,703.48,24.5,687,703.71,23.75
12:18:01,695.1,698.42,24.75,686.2,702.89,23.75
12:18:02,693.7,700.35,24.5,686,706.12,23.5
12:18:03,695.8,716.21,23.5,686.3,724.14,22.25
12:18:04,695.8,702.47,24.5,686.7,696.63,24.25
12:18:05,694.4,704.44,24.25,686.5,710.11,23.25
12:18:06,693.2,706.63,24,686.8,728.31,22
12:18:07,695.2,715.59,23.5,686,720.21,22.5
12:18:08,693.2,696.51,24.75,686.9,696.83,24.25
12:18:09,693.9,707.34,24,687.3,710.94,23.25
12:18:10,693.8,714.15,23.5,687,732.21,21.75
12:18:11,693.9,717.77,23.25,686.8,717.47,22.75
12:18:12,695.9,702.57,24.5,686.6,703.3,23.75
12:18:13,693.9,707.34,24,687.4,707.57,23.5
12:18:14,695.9,716.32,23.5,687,732.21,21.75
12:18:15,693.9,707.34,24,686.9,703.61,23.75
12:18:16,696.7,703.38,24.5,686.5,706.64,23.5
12:18:17,695.2,705.25,24.25,686.2,709.8,23.25
12:18:18,696.6,724.12,23,685.1,730.19,21.75
12:18:19,696.6,706.67,24.25,686.1,702.79,23.75
12:18:20,693.1,703.12,24.25,686.7,724.56,22.25
12:18:21,696,709.48,24,686.7,724.56,22.25
12:18:22,694.5,714.87,23.5,686.6,735.51,21.5
12:18:23,693.9,697.21,24.75,686.6,703.3,23.75
12:18:24,695.2,705.25,24.25,685.9,709.49,23.25
12:18:25,696.6,720.56,23.25,687.2,743.72,21
12:18:26,695.9,712.83,23.75,686.4,717.05,22.75
12:18:27,694.5,701.16,24.5,687,710.63,23.25
12:18:27,695.9,705.96,24.25,686.8,713.93,23
12:18:28,693.2,720.58,23,686.9,739.6,21.25
12:18:29,694.4,707.85,24,686.5,703.2,23.75
12:18:30,694.5,697.81,24.75,687.3,714.45,23
12:18:31,693.9,703.93,24.25,687.3,717.99,22.75
12:18:32,695.9,723.39,23,686.9,732.11,21.75
12:18:33,694.6,697.92,24.75,686.8,703.51,23.75
12:18:35,695.2,708.66,24,686.7,713.83,23
12:18:35,696.7,703.38,24.5,687.1,728.63,22
12:18:36,696.6,717.04,23.5,686.9,739.6,21.25
12:18:37,697.3,703.99,24.5,686.5,713.62,23
12:18:38,695.2,698.52,24.75,687,717.68,22.75
12:18:39,693.9,710.78,23.75,686.5,735.4,21.5
12:18:40,695.9,712.83,23.75,686.6,724.45,22.25
12:18:41,696.7,703.38,24.5,687,707.15,23.5
12:18:42,694.5,704.54,24.25,687.3,710.94,23.25
12:18:43,695.9,716.32,23.5,686.8,743.29,21
12:18:44,696.6,706.67,24.25,686.3,709.9,23.25
12:18:45,695.2,701.87,24.5,687,717.68,22.75
12:18:46,696.6,710.09,24,687.3,721.57,22.5
12:18:47,695.2,722.66,23,687.1,739.81,21.25
12:18:48,696.7,700.03,24.75,687.1,703.82,23.75
12:18:49,695.2,705.25,24.25,687.4,721.68,22.5
12:18:50,694.4,704.44,24.25,687.5,729.06,22
12:18:51,696.6,717.04,23.5,686.7,739.38,21.25
12:18:52,695.8,695.8,25,687.2,710.84,23.25
12:18:53,695.2,705.25,24.25,687.4,714.55,23
12:18:54,694.5,704.54,24.25,687.6,736.58,21.5
12:18:55,695.9,712.83,23.75,687.3,721.57,22.5
12:18:56,696.7,700.03,24.75,687.7,714.86,23
12:18:57,694.5,704.54,24.25,687.5,714.66,23
12:18:58,696.6,717.04,23.5,687.3,743.83,21
12:18:59,696.6,713.55,23.75,687.3,707.46,23.5
12:19:00,694.5,694.5,25,687.3,714.45,23
12:19:01,696,706.06,24.25,688.1,718.83,22.75
12:19:02,695.3,712.22,23.75,688,740.78,21.25
12:19:03,695.3,698.62,24.75,687.7,707.87,23.5
12:19:04,695.2,701.87,24.5,687.3,717.99,22.75
12:19:05,693.8,697.11,24.75,687.7,725.61,22.25
12:19:06,695.8,712.73,23.75,687.3,740.03,21.25
12:19:07,693.9,703.93,24.25,687.3,714.45,23
12:19:08,695.9,709.38,24,687,717.68,22.75
12:19:09,694.4,711.29,23.75,687,735.94,21.5
12:19:10,693.9,707.34,24,686.9,732.11,21.75
12:19:10,693.9,700.56,24.5,687.3,714.45,23
12:19:11,695.2,705.25,24.25,687.6,718.31,22.75
12:19:12,695.2,712.11,23.75,687.3,740.03,21.25
12:19:13,695,705.05,24.25,687.8,707.98,23.5
12:19:14,694.6,701.26,24.5,688,725.93,22.25
12:19:15,695.2,701.87,24.5,687.7,721.99,22.5
12:19:16,693.9,717.77,23.25,687.1,736.05,21.5
12:19:17,695.8,692.51,25.25,687.1,707.26,23.5
12:19:18,695.8,705.86,24.25,687.5,721.78,22.5
12:19:19,694.5,707.95,24,687.5,732.75,21.75
12:19:20,697.3,714.26,23.75,687.4,740.13,21.25
12:19:21,695.2,698.52,24.75,687.9,715.07,23
12:19:22,696.5,699.82,24.75,688,722.31,22.5
12:19:23,694.5,711.4,23.75,688,740.78,21.25
12:19:24,696.6,710.09,24,687.2,725.09,22.25
12:19:25,695.9,695.9,25,686.9,717.58,22.75
12:19:26,696.6,699.92,24.75,687.5,718.2,22.75
12:19:27,696.7,710.19,24,687.9,748.33,20.75
12:19:28,697.3,703.99,24.5,687.4,714.55,23
12:19:29,695.9,702.57,24.5,687.5,721.78,22.5
12:19:30,695.2,701.87,24.5,688,722.31,22.5
12:19:31,696.7,717.14,23.5,687.5,740.24,21.25
12:19:32,693.9,693.9,25,687.4,711.04,23.25
12:19:33,695.2,708.66,24,687,724.87,22.25
12:19:34,695.9,702.57,24.5,687.3,728.84,22
12:19:35,697.3,710.81,24,687.1,736.05,21.5
12:19:36,694.5,697.81,24.75,687.7,718.41,22.75
12:19:37,696.6,706.67,24.25,687.4,721.68,22.5
12:19:38,696.6,717.04,23.5,687.2,743.72,21
12:19:39,694.5,711.4,23.75,687.8,733.07,21.75
12:19:40,696,699.32,24.75,688.6,722.94,22.5
12:19:41,696.6,703.28,24.5,688.1,718.83,22.75
12:19:42,693.9,717.77,23.25,687.5,751.78,20.5
12:19:43,694.6,704.64,24.25,687.5,714.66,23
12:19:44,695.2,698.52,24.75,687.7,718.41,22.75
12:19:45,696.6,699.92,24.75,687.2,714.35,23
12:19:46,696.6,720.56,23.25,687.8,748.22,20.75
12:19:47,695.3,698.62,24.75,688.5,712.18,23.25
12:19:48,695.9,699.22,24.75,688.5,719.25,22.75
12:19:49,694.6,704.64,24.25,689.2,734.56,21.75
12:19:50,697.3,717.76,23.5,688.5,745.13,21
12:19:51,697.3,703.99,24.5,688.8,712.49,23.25
12:19:52,697.4,704.09,24.5,688.7,723.04,22.5
12:19:53,694.5,707.95,24,689.1,730.75,22
12:19:54,697.6,718.06,23.5,688.7,737.76,21.5
12:19:54,693.9,697.21,24.75,688.7,715.9,23
12:19:55,696.6,710.09,24,688.5,726.46,22.25
12:19:56,693.9,717.77,23.25,689.1,745.78,21
12:19:57,695.2,705.25,24.25,688.8,719.56,22.75
12:19:58,695.2,701.87,24.5,689.2,719.98,22.75
12:19:59,694.5,701.16,24.5,688.8,723.15,22.5
12:20:00,696.7,717.14,23.5,688.8,753.2,20.5
12:20:01,693.9,700.56,24.5,689.5,706.27,23.75
12:20:02,695.9,705.96,24.25,689.2,730.86,22
12:20:03,694.5,701.16,24.5,689,734.35,21.75
12:20:04,693.9,707.34,24,689.2,742.07,21.25
12:20:05,695.9,702.57,24.5,689.4,713.11,23.25
12:20:06,693.9,700.56,24.5,689.8,735.2,21.75
12:20:07,694.5,711.4,23.75,689.4,738.51,21.5
12:20:08,695.9,712.83,23.75,689.1,727.09,22.25
12:20:09,695.9,702.57,24.5,689,719.77,22.75
12:20:10,694.5,701.16,24.5,689.5,720.29,22.75
12:20:11,694.5,718.39,23.25,689.2,749.74,20.75
12:20:12,694.7,704.74,24.25,688.2,715.38,23
12:20:13,696.6,703.28,24.5,689.5,716.74,23
12:20:14,694.5,701.16,24.5,689.5,731.18,22
12:20:15,695.2,712.11,23.75,689.8,750.39,20.75
12:20:16,695.2,705.25,24.25,689.8,713.52,23.25
12:20:17,695.9,702.57,24.5,689.6,723.99,22.5
12:20:18,694.5,701.16,24.5,689.5,731.18,22
12:20:19,695.2,708.66,24,689.4,738.51,21.5
12:20:20,694.6,691.32,25.25,689.9,710.14,23.5
12:20:21,693.8,700.45,24.5,689.8,724.2,22.5
12:20:22,693.9,707.34,24,690.1,754.62,20.5
12:20:23,695.2,715.59,23.5,689.5,738.62,21.5
12:20:24,695.2,698.52,24.75,689.5,720.29,22.75
12:20:25,695.2,698.52,24.75,689.8,720.61,22.75
12:20:26,694.6,711.5,23.75,690.5,755.06,20.5
12:20:27,695.2,705.25,24.25,689.3,723.67,22.5
12:20:28,695.1,698.42,24.75,689.7,720.5,22.75
12:20:29,694.6,701.26,24.5,689.9,724.3,22.5
12:20:30,697.3,717.76,23.5,689.9,746.65,21
12:20:31,693.1,699.75,24.5,689.3,709.52,23.5
12:20:32,695.9,702.57,24.5,689.8,720.61,22.75
12:20:33,695.9,702.57,24.5,689.8,731.5,22
12:20:34,695.1,715.49,23.5,689.7,746.43,21
12:20:35,693.2,699.85,24.5,690.8,718.09,23
12:20:36,695.9,709.38,24,690.2,728.25,22.25
12:20:37,695.2,715.59,23.5,689.8,738.94,21.5
12:20:38,696.7,720.66,23.25,689.7,735.09,21.75
12:20:38,694.6,697.92,24.75,690.2,721.02,22.75
12:20:39,693.9,697.21,24.75,690.3,721.13,22.75
12:20:40,696.6,713.55,23.75,690,762.43,20
12:20:41,695.2,705.25,24.25,690.3,728.36,22.25
12:20:42,695.9,705.96,24.25,690.3,717.57,23
12:20:43,695.2,701.87,24.5,690.4,728.46,22.25
12:20:44,693.9,710.78,23.75,690.6,747.4,21
12:20:45,695.2,695.2,25,690.1,710.34,23.5
12:20:46,695.9,699.22,24.75,690.2,724.62,22.5
12:20:47,695.2,705.25,24.25,690.8,736.26,21.75
12:20:48,696.6,710.09,24,690.1,743.04,21.25
12:20:49,695.2,695.2,25,690.3,714.04,23.25
12:20:50,695.8,702.47,24.5,690.4,728.46,22.25
12:20:51,694.5,707.95,24,690.4,735.84,21.75
12:20:52,695.2,708.66,24,690.3,728.36,22.25
12:20:53,694.5,697.81,24.75,690.8,721.65,22.75
12:20:54,695.1,701.77,24.5,689.7,724.09,22.5
12:20:55,695.9,716.32,23.5,689.9,746.65,21
12:20:56,695.9,712.83,23.75,689.8,720.61,22.75
12:20:57,694.5,697.81,24.75,690.2,728.25,22.25
12:20:58,696.6,699.92,24.75,689.9,720.71,22.75
12:20:59,695.2,708.66,24,690.4,751.05,20.75
12:21:00,695.2,698.52,24.75,690.5,714.25,23.25
12:21:01,695.9,705.96,24.25,690.2,728.25,22.25
12:21:02,695.9,705.96,24.25,690.1,735.52,21.75
12:21:03,695.2,715.59,23.5,690.5,739.69,21.5
12:21:04,694.5,694.5,25,690.8,718.09,23
12:21:05,695.9,702.57,24.5,690.2,721.02,22.75
12:21:06,695.9,712.83,23.75,690.7,755.28,20.5
12:21:07,694.5,704.54,24.25,690.4,732.13,22
12:21:08,696.7,700.03,24.75,689.7,713.42,23.25
12:21:09,695.9,702.57,24.5,690.1,724.51,22.5
12:21:10,695.2,712.11,23.75,690.1,746.86,21
12:21:11,696.7,700.03,24.75,690.1,717.36,23
12:21:12,696.6,710.09,24,690.2,721.02,22.75
12:21:13,695.3,698.62,24.75,691,736.48,21.75
12:21:14,695.3,712.22,23.75,690.1,746.86,21
12:21:15,696.6,699.92,24.75,690.4,710.65,23.5
12:21:16,696.6,699.92,24.75,690.5,728.57,22.25
12:21:17,696,706.06,24.25,690.5,735.94,21.75
12:21:18,697.4,714.37,23.75,690.5,743.47,21.25
12:21:19,694.5,701.16,24.5,691,718.3,23
12:21:20,695.9,712.83,23.75,690.5,721.34,22.75
12:21:21,696.7,713.65,23.75,690.6,743.58,21.25
12:21:21,697.4,714.37,23.75,690.6,736.05,21.75
12:21:22,696.7,706.77,24.25,690.1,720.92,22.75
12:21:23,697.4,704.09,24.5,690.5,721.34,22.75
12:21:24,695.9,719.83,23.25,691.2,748.05,21
12:21:25,695.9,702.57,24.5,691.1,714.87,23.25
12:21:26,696,699.32,24.75,690.8,725.25,22.5
12:21:27,695.9,702.57,24.5,691.1,732.87,22
12:21:28,695.2,712.11,23.75,690.8,747.62,21
12:21:29,694.5,694.5,25,690.8,718.09,23
12:21:30,696.6,706.67,24.25,690,724.41,22.5
12:21:31,695.3,701.97,24.5,691,736.48,21.75
12:21:32,697.4,717.86,23.5,690.5,735.94,21.75
12:21:33,693.8,697.11,24.75,689.9,713.63,23.25
12:21:34,695.9,699.22,24.75,691.3,725.77,22.5
12:21:35,694.5,711.4,23.75,691.6,756.26,20.5
12:21:36,695.2,708.66,24,690.8,725.25,22.5
12:21:37,696.7,700.03,24.75,690.7,728.78,22.25
12:21:38,696,702.68,24.5,690.5,724.93,22.5
12:21:39,695.2,719.11,23.25,691.4,744.44,21.25
12:21:40,695.9,705.96,24.25,690.5,714.25,23.25
12:21:41,695.3,705.35,24.25,690.8,725.25,22.5
